"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/23/2024","AQS","120866002","1","6.9","ug/m3 LC","38","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"01/24/2024","AQS","120866002","1","7.8","ug/m3 LC","43","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"01/25/2024","AQS","120866002","1","7.9","ug/m3 LC","44","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"01/26/2024","AQS","120866002","1","5.8","ug/m3 LC","32","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"01/27/2024","AQS","120866002","1","6.6","ug/m3 LC","37","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"01/28/2024","AQS","120866002","1","5.6","ug/m3 LC","31","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"01/29/2024","AQS","120866002","1","5.3","ug/m3 LC","29","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"01/30/2024","AQS","120866002","1","5.3","ug/m3 LC","29","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"01/31/2024","AQS","120866002","1","5.7","ug/m3 LC","32","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"02/01/2024","AQS","120866002","1","9.9","ug/m3 LC","52","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"02/02/2024","AQS","120866002","1","7.1","ug/m3 LC","39","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"02/03/2024","AQS","120866002","1","7.7","ug/m3 LC","43","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"02/04/2024","AQS","120866002","1","4.7","ug/m3 LC","26","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
"02/05/2024","AQS","120866002","1","4.1","ug/m3 LC","23","Wittkop Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","086","Miami-Dade","25.47823","-80.483739"
